-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2023 in LST
Location: Latitude  -72.5   Longitude 0.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1558.8 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2M_MIN,2018,-23.15,-26.77,-31.53,-34.55,-40.13,-37.46,-44.44,-43.83,-41.17,-40.38,-31.17,-21.22,-44.44
T2M_MIN,2019,-23.52,-24.77,-34.25,-34.97,-36.69,-40.7,-43.29,-46.98,-40.32,-33.75,-27.03,-19.55,-46.98
T2M_MIN,2020,-21.94,-27.9,-31.53,-33.72,-36.29,-39.18,-43.19,-43.68,-40.39,-36.96,-31.05,-23.49,-43.68
T2M_MIN,2021,-23.33,-29.57,-28.26,-35.86,-37.84,-42.74,-42.18,-44.47,-38.18,-40.77,-29.54,-22.81,-44.47
T2M_MIN,2022,-22.58,-29.69,-31.34,-35.26,-37.48,-41.79,-40.69,-40.15,-40.91,-35.81,-30.82,-22.51,-41.79
T2M_MIN,2023,-21.66,-26.31,-28.06,-32.01,-38.29,-39.88,-41.24,-40.1,-34.39,-39.73,-29.13,-21.6,-41.24
WS10M,2000,4.3,4.72,6.98,6.9,8.55,7.09,7.73,7.86,7.74,6.73,7.32,4.13,6.67
WS10M,2001,3.89,5.03,6.5,6.66,7.02,10.28,7.82,7.35,8.1,7.76,7.26,6.41,7.01
WS10M,2002,4.87,6.26,6.59,6.97,7.22,7.61,8.54,7.95,7.08,8.2,5.03,3.97,6.69
WS10M,2003,4.09,4.6,5.93,7.2,9.64,7.55,7.71,6.96,8.71,6.15,5.48,5.39,6.62
WS10M,2004,4.45,6.2,6.61,7.59,6.49,7.97,8.49,9.05,12.1,7.57,4.33,4.3,7.1
WS10M,2005,4.74,5.92,5.42,6.27,7.61,9.26,7.35,9.07,7.51,6.4,4.53,4.27,6.53
WS10M,2006,4.27,4.11,8.2,6.72,6.97,8.88,8.03,10.16,6.44,7.64,6.0,3.51,6.74
WS10M,2007,5.16,4.76,5.37,6.08,6.38,6.51,6.84,7.66,6.0,7.71,7.26,4.14,6.16
WS10M,2008,4.04,4.82,6.82,8.65,7.11,8.29,8.39,8.44,9.4,5.32,6.53,6.42,7.02
WS10M,2009,4.87,5.14,6.25,7.51,8.74,7.29,6.34,8.43,7.53,8.06,5.24,3.91,6.61
WS10M,2010,4.68,4.4,5.16,6.9,6.5,10.27,9.69,10.47,8.89,7.71,5.77,5.68,7.18
WS10M,2011,4.78,5.92,5.88,7.63,6.78,7.85,7.47,6.75,5.95,6.55,6.19,5.21,6.41
WS10M,2012,4.69,6.36,5.47,6.12,7.4,9.11,8.59,7.26,8.48,7.41,5.95,4.25,6.76
WS10M,2013,4.44,4.85,5.47,6.74,7.81,11.59,6.62,8.88,6.83,7.08,8.12,5.05,6.96
WS10M,2014,3.95,5.14,5.74,11.31,7.41,7.52,7.01,8.87,7.26,7.31,6.54,5.4,6.96
WS10M,2015,4.76,5.12,5.52,8.39,8.29,8.3,9.26,7.79,8.73,6.66,7.81,4.47,7.09
WS10M,2016,4.93,5.96,7.18,7.35,8.38,8.08,8.69,8.7,5.83,7.64,5.16,4.12,6.84
WS10M,2017,4.05,6.5,7.33,7.66,7.83,7.28,8.27,8.0,10.06,6.19,5.56,4.93,6.97
WS10M,2018,4.55,5.39,7.71,7.25,10.51,8.43,8.78,9.38,7.67,6.44,7.9,5.06,7.42
WS10M,2019,4.98,4.76,5.66,7.95,9.95,7.83,9.02,9.06,7.67,7.52,6.18,5.06,7.14
WS10M,2020,4.87,5.1,5.97,8.75,6.66,8.07,7.27,7.73,6.82,5.49,9.42,6.11,6.85
WS10M,2021,5.34,3.92,8.19,7.31,8.08,7.41,8.65,8.22,8.91,7.31,7.48,7.56,7.36
WS10M,2022,4.85,4.78,5.54,7.84,6.34,8.75,9.67,6.58,9.16,7.0,5.72,4.75,6.75
WS10M,2023,4.26,3.95,6.39,6.3,8.08,8.08,8.69,8.77,8.69,9.22,6.44,5.63,7.04
