-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2023 in LST
Location: Latitude  -75.83   Longitude 180.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2M_MIN,2019,-3.97,-6.67,-22.84,-26.55,-27.43,-31.82,-33.3,-35.94,-32.09,-25.65,-15.77,-5.67,-35.94
T2M_MIN,2020,-4.02,-6.26,-19.13,-27.24,-27.08,-36.94,-30.4,-35.82,-28.64,-23.1,-17.41,-6.61,-36.94
T2M_MIN,2021,-5.44,-8.91,-22.93,-30.93,-33.54,-30.61,-29.46,-36.83,-29.32,-30.88,-16.25,-5.61,-36.83
T2M_MIN,2022,-5.34,-6.97,-22.55,-27.19,-28.11,-35.68,-28.73,-30.16,-32.81,-26.85,-17.1,-6.86,-35.68
T2M_MIN,2023,-4.68,-7.6,-22.38,-28.05,-29.01,-33.4,-36.45,-46.47,-29.2,-26.56,-19.37,-5.61,-46.47
WS10M,2000,6.45,7.05,7.09,8.19,7.73,6.65,8.65,8.53,7.8,5.77,8.13,2.82,7.07
WS10M,2001,4.78,5.24,5.3,7.68,6.9,8.17,7.97,5.85,7.92,8.34,6.28,6.01,6.7
WS10M,2002,5.74,6.63,7.89,7.57,8.78,7.75,6.83,6.67,7.96,6.4,5.54,5.11,6.91
WS10M,2003,5.1,5.98,6.49,6.9,9.97,8.28,8.99,6.65,8.0,8.44,7.58,6.14,7.38
WS10M,2004,5.92,6.0,6.16,5.26,6.63,9.14,8.7,8.0,6.85,6.19,6.31,4.75,6.66
WS10M,2005,6.24,6.97,6.6,5.82,6.58,8.2,7.99,7.72,6.43,6.99,5.82,5.83,6.77
WS10M,2006,5.99,6.48,7.44,5.29,5.9,7.35,6.28,6.77,7.28,6.18,6.57,4.74,6.36
WS10M,2007,6.39,5.36,7.22,7.31,6.61,8.19,7.61,8.4,7.5,6.42,5.83,6.5,6.94
WS10M,2008,6.97,7.35,5.23,7.06,7.5,7.49,7.19,6.41,8.39,6.32,5.89,6.04,6.82
WS10M,2009,5.79,8.8,6.58,7.15,6.63,7.86,6.46,6.07,7.29,7.41,7.54,5.23,6.9
WS10M,2010,5.61,6.57,6.67,7.39,6.08,7.67,7.59,6.85,7.0,5.62,6.91,5.83,6.65
WS10M,2011,5.44,7.78,8.62,7.18,6.88,6.73,7.53,5.69,6.87,5.69,5.89,5.11,6.62
WS10M,2012,6.0,7.6,7.38,7.22,8.78,7.32,6.46,7.3,8.03,7.96,7.89,4.74,7.22
WS10M,2013,5.88,7.89,6.08,7.19,8.26,7.65,7.36,6.3,8.44,6.1,7.23,6.04,7.03
WS10M,2014,6.61,7.38,7.83,5.94,7.08,6.7,6.5,8.79,8.02,7.22,4.96,4.51,6.8
WS10M,2015,5.51,6.5,5.62,6.72,7.57,8.57,8.02,7.79,8.03,7.53,7.08,6.07,7.08
WS10M,2016,6.66,7.12,6.46,6.9,6.24,5.77,6.76,7.53,7.89,7.04,4.9,6.39,6.64
WS10M,2017,6.78,6.55,7.52,7.25,7.41,6.41,7.2,8.39,6.46,7.39,5.12,4.64,6.76
WS10M,2018,5.53,7.44,8.48,7.61,6.48,7.46,7.13,5.93,8.93,6.03,5.69,5.2,6.83
WS10M,2019,6.22,7.12,7.74,7.12,7.74,7.21,6.94,8.24,7.93,7.23,6.11,5.18,7.06
WS10M,2020,4.3,6.81,7.74,7.2,7.2,6.91,7.52,8.17,7.08,7.34,5.98,6.32,6.88
WS10M,2021,6.96,6.44,6.64,7.01,7.05,6.66,7.08,7.0,7.58,6.84,5.8,6.24,6.78
WS10M,2022,4.92,6.71,7.93,7.83,7.22,5.91,8.9,7.43,6.93,7.07,4.77,5.76,6.78
WS10M,2023,4.98,6.33,6.54,6.13,7.03,7.59,6.77,6.12,9.34,7.19,5.6,5.89,6.63
